antecedente,consecuente,support,confidence,lift
gaming_hours=Q4,sleep_hours=Q4,0.063191354100445,0.2527975584944049,1.014932515343795
sleep_hours=Q4,gaming_hours=Q4,0.063191354100445,0.2537008677896886,1.014932515343795
stress_level=Low,gender=Female,0.16579783852511126,0.4817140746213521,1.0149159380918655
gender=Female,stress_level=Low,0.16579783852511126,0.34931690329493703,1.0149159380918653
addiction_score=Q2,gender=Female,0.12053401144310236,0.4817073170731707,1.0149017007180519
gender=Female,addiction_score=Q2,0.12053401144310236,0.2539512456469328,1.0149017007180519
grades=Q2,social_activity=Q2,0.06369993642720916,0.2547025927808846,1.014810482381792
social_activity=Q2,grades=Q2,0.06369993642720916,0.25379939209726443,1.0148104823817918
gender=Male,age=Q3,0.11277813095994914,0.23080926359614884,1.0147092555526611
age=Q3,gender=Male,0.11277813095994914,0.49580771380659583,1.014709255552661
gaming_genre=RPG,stress_level=Low,0.10540368722186905,0.3491996630160068,1.0145753046253763
stress_level=Low,gaming_genre=RPG,0.10540368722186905,0.30624307351311414,1.014575304625376
age=Q1,gaming_hours=Q4 + reaction_time_ms=Q1,0.07082008900190719,0.21090496024233246,1.0145367047742782
gaming_hours=Q4 + reaction_time_ms=Q1,age=Q1,0.07082008900190719,0.3406727828746178,1.0145367047742782
device_usage=Q1 + stress_level=Medium,age=Q3,0.05034965034965035,0.2307692307692308,1.0145332588038012
age=Q3,device_usage=Q1 + stress_level=Medium,0.05034965034965035,0.22135271101173842,1.0145332588038012
gender=Male,addiction_score=Q4 + device_usage=Q4 + reaction_time_ms=Q1,0.06547997457088366,0.13400988810824876,1.0144251876529131
addiction_score=Q4 + device_usage=Q4 + reaction_time_ms=Q1,gender=Male,0.06547997457088366,0.4956689124157844,1.014425187652913
attendance=Q1,reaction_time_ms=Q4,0.06344564526382708,0.2535569105691057,1.014356613238055
reaction_time_ms=Q4,attendance=Q1,0.06344564526382708,0.2538148524923703,1.014356613238055
gender=Female,grades=Q4 + study_hours=Q4,0.07883026064844247,0.16608625770158048,1.0141835534339523
grades=Q4 + study_hours=Q4,gender=Female,0.07883026064844247,0.4813664596273292,1.0141835534339523
age=Q1,addiction_score=Q1 + gaming_hours=Q1,0.06802288620470438,0.2025747822794396,1.014163375320046
addiction_score=Q1 + gaming_hours=Q1,age=Q1,0.06802288620470438,0.34054742202418836,1.014163375320046
gender=Male,addiction_score=Q1 + device_usage=Q1 + stress_level=Medium,0.0775588048315321,0.15873015873015872,1.0141451652418345
addiction_score=Q1 + device_usage=Q1 + stress_level=Medium,gender=Male,0.0775588048315321,0.49553208773354995,1.0141451652418345
device_usage=Q1 + stress_level=Medium,gaming_genre=FPS,0.08836617927527018,0.40501165501165504,1.0141409317627084
gaming_genre=FPS,device_usage=Q1 + stress_level=Medium,0.08836617927527018,0.2212671123845909,1.0141409317627084
attendance=Q1,grades=Q2,0.06344564526382708,0.2535569105691057,1.0138409260935517
grades=Q2,attendance=Q1,0.06344564526382708,0.253685815963396,1.0138409260935517
attendance=Q4,stress_level=Low,0.08722186904005086,0.34893184130213634,1.0137971672852981
stress_level=Low,attendance=Q4,0.08722186904005086,0.2534170668636867,1.0137971672852981
addiction_score=Q1 + stress_level=Medium,gaming_genre=RPG,0.06636999364272092,0.30597889800703404,1.0137000980730089
gaming_genre=RPG,addiction_score=Q1 + stress_level=Medium,0.06636999364272092,0.21988205560235893,1.0137000980730089
gaming_genre=RPG,gaming_hours=Q3,0.07628734901462174,0.25273799494524013,1.0136585059889411
gaming_hours=Q3,gaming_genre=RPG,0.07628734901462174,0.3059663437021927,1.013658505988941
grades=Q4,age=Q2,0.055181182453909725,0.2207527975584944,1.0135556058362862
age=Q2,grades=Q4,0.055181182453909725,0.2533566841798015,1.0135556058362862
addiction_score=Q1 + gaming_hours=Q1,attendance=Q4,0.05060394151303242,0.25334182049649906,1.0134961435427086
attendance=Q4,addiction_score=Q1 + gaming_hours=Q1,0.05060394151303242,0.20244150559511698,1.0134961435427083
gender=Male,reaction_time_ms=Q3 + stress_level=Medium,0.10413223140495868,0.21311475409836067,1.013390290800246
reaction_time_ms=Q3 + stress_level=Medium,gender=Male,0.10413223140495868,0.4951632406287787,1.0133902908002457
addiction_score=Q1,sleep_hours=Q4,0.063191354100445,0.2524123920771965,1.013386147875013
sleep_hours=Q4,addiction_score=Q1,0.063191354100445,0.2537008677896886,1.013386147875013
gaming_hours=Q1 + reaction_time_ms=Q4,gaming_genre=RPG,0.06420851875397329,0.30587522713506965,1.0133566391816862
gaming_genre=RPG,gaming_hours=Q1 + reaction_time_ms=Q4,0.06420851875397329,0.21272114574557707,1.0133566391816862
attendance=Q2,social_activity=Q3,0.06331849968213604,0.2534351145038168,1.0133539275915195
social_activity=Q3,attendance=Q2,0.06331849968213604,0.2531774275546517,1.0133539275915195
study_hours=Q3,social_activity=Q2,0.06344564526382708,0.2543323139653415,1.0133351820351626
social_activity=Q2,study_hours=Q3,0.06344564526382708,0.25278622087132724,1.0133351820351624
reaction_time_ms=Q3,social_activity=Q2,0.06357279084551812,0.254323499491353,1.0133000625630657
social_activity=Q2,reaction_time_ms=Q3,0.06357279084551812,0.25329280648429586,1.0133000625630655
reaction_time_ms=Q1,sleep_hours=Q1,0.06395422759059123,0.25558943089430897,1.013211125999869
sleep_hours=Q1,reaction_time_ms=Q1,0.06395422759059123,0.2535282258064517,1.013211125999869
age=Q3,gaming_hours=Q1 + stress_level=Medium,0.05060394151303242,0.22247065399664617,1.0131625325324969
gaming_hours=Q1 + stress_level=Medium,age=Q3,0.05060394151303242,0.23045744064852347,1.0131625325324969
gender=Male,age=Q2,0.10781945327399872,0.22066094197241737,1.0131338637554363
age=Q2,gender=Male,0.10781945327399872,0.49503794512551075,1.0131338637554363
study_hours=Q3,social_activity=Q1,0.063191354100445,0.2533129459734964,1.0128654397974322
social_activity=Q1,study_hours=Q3,0.063191354100445,0.25266903914590744,1.0128654397974322
device_usage=Q1,attendance=Q3,0.06344564526382708,0.25317097919837644,1.0128126914523046
attendance=Q3,device_usage=Q1,0.06344564526382708,0.2538148524923703,1.0128126914523046
device_usage=Q2,gaming_genre=FPS,0.10120788302606484,0.40447154471544716,1.0127885065861166
gaming_genre=FPS,device_usage=Q2,0.10120788302606484,0.25342247691817893,1.0127885065861164
stress_level=Medium,age=Q4 + gender=Male,0.05632549268912905,0.10623501199040766,1.0127737809752198
age=Q4 + gender=Male,stress_level=Medium,0.05632549268912905,0.536969696969697,1.0127737809752198
gaming_hours=Q1 + reaction_time_ms=Q4,gender=Male,0.10387794024157661,0.4948516050878256,1.0127525042976186
gender=Male,gaming_hours=Q1 + reaction_time_ms=Q4,0.10387794024157661,0.2125943273484257,1.0127525042976186
gender=Female,study_hours=Q3,0.11989828353464717,0.25261184034288775,1.0126361489790072
study_hours=Q3,gender=Female,0.11989828353464717,0.48063200815494395,1.0126361489790072
attendance=Q1,age=Q2,0.055181182453909725,0.22052845528455284,1.0125255696514934
age=Q2,attendance=Q1,0.055181182453909725,0.2533566841798015,1.0125255696514932
social_activity=Q3,gaming_genre=FPS + stress_level=Medium,0.0554354736172918,0.22165734621250635,1.012389679420071
gaming_genre=FPS + stress_level=Medium,social_activity=Q3,0.0554354736172918,0.2531939605110337,1.012389679420071
age=Q1,gender=Female,0.16134774316592498,0.4804998106777736,1.0123576241576986
gender=Female,age=Q1,0.16134774316592498,0.339941066166622,1.0123576241576986
addiction_score=Q3,gender=Male,0.12358550540368722,0.49465648854961836,1.0123531830452117
gender=Male,addiction_score=Q3,0.12358550540368722,0.2529274004683841,1.0123531830452117
attendance=Q1 + stress_level=Medium,gender=Female,0.06573426573426573,0.48048327137546465,1.0123227777573076
gender=Female,attendance=Q1 + stress_level=Medium,0.06573426573426573,0.1384945084382534,1.0123227777573076
device_usage=Q1,social_activity=Q1,0.06344564526382708,0.25317097919837644,1.0122977892197411
social_activity=Q1,device_usage=Q1,0.06344564526382708,0.253685815963396,1.012297789219741
social_activity=Q4,gaming_hours=Q1 + stress_level=Medium,0.05530832803560076,0.22227899846704138,1.0122897063944878
gaming_hours=Q1 + stress_level=Medium,social_activity=Q4,0.05530832803560076,0.25188187608569773,1.0122897063944878
addiction_score=Q4 + reaction_time_ms=Q1 + stress_level=Low,age=Q1,0.05251112523839797,0.339917695473251,1.012288025330223
age=Q1,addiction_score=Q4 + reaction_time_ms=Q1 + stress_level=Low,0.05251112523839797,0.1563801590306702,1.012288025330223
gaming_hours=Q3,gaming_genre=Casual,0.07539732994278449,0.3023967363590005,1.0120639708355486
gaming_genre=Casual,gaming_hours=Q3,0.07539732994278449,0.2523404255319149,1.0120639708355483
sleep_hours=Q1,gender=Male,0.12472981563890655,0.49445564516129037,1.0119421413462266
gender=Male,sleep_hours=Q1,0.12472981563890655,0.25526932084309134,1.0119421413462266
device_usage=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,gender=Female,0.07272727272727272,0.4802686817800168,1.0118706622555136
gender=Female,device_usage=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,0.07272727272727272,0.15322796678274844,1.0118706622555134
attendance=Q3,age=Q1,0.08493324856961221,0.3397761953204476,1.0118666324101933
age=Q1,attendance=Q3,0.08493324856961221,0.25293449450965544,1.0118666324101933
attendance=Q1,study_hours=Q4,0.063191354100445,0.25254065040650403,1.0118350562644698
study_hours=Q4,attendance=Q1,0.063191354100445,0.25318390219052467,1.0118350562644698
gender=Male,gaming_genre=RPG + stress_level=Medium,0.07832167832167833,0.1602914389799636,1.0117914667555485
gaming_genre=RPG + stress_level=Medium,gender=Male,0.07832167832167833,0.49438202247191015,1.0117914667555485
stress_level=Low,age=Q3,0.07921169739351558,0.23014407092722572,1.011784861846076
age=Q3,stress_level=Low,0.07921169739351558,0.34823923979877025,1.011784861846076
study_hours=Q2,attendance=Q1,0.06344564526382708,0.25317097919837644,1.0117834102618042
attendance=Q1,study_hours=Q2,0.06344564526382708,0.2535569105691057,1.0117834102618042
device_usage=Q4,age=Q2,0.055054036872218694,0.22035623409669214,1.0117348401462252
age=Q2,device_usage=Q4,0.055054036872218694,0.2527729130180969,1.011734840146225
gaming_genre=FPS + gaming_hours=Q2,gender=Male,0.05009535918626828,0.49435382685069007,1.01173376221199
gender=Male,gaming_genre=FPS + gaming_hours=Q2,0.05009535918626828,0.10252406973718449,1.01173376221199
attendance=Q2,gaming_genre=Casual,0.07552447552447553,0.3022900763358779,1.0117070001624169
gaming_genre=Casual,attendance=Q2,0.07552447552447553,0.2527659574468085,1.0117070001624169
reaction_time_ms=Q4,gender=Female,0.1200254291163382,0.4801627670396745,1.0116475121261825
sleep_hours=Q3,gender=Female,0.1200254291163382,0.4801627670396745,1.0116475121261825
gender=Female,sleep_hours=Q3,0.1200254291163382,0.25287972140369674,1.0116475121261825
gender=Female,reaction_time_ms=Q4,0.1200254291163382,0.25287972140369674,1.0116475121261825
gender=Male,addiction_score=Q4 + reaction_time_ms=Q1,0.08823903369357915,0.18058808222742648,1.0116276828480835
addiction_score=Q4 + reaction_time_ms=Q1,gender=Male,0.08823903369357915,0.4943019943019943,1.0116276828480835
gaming_genre=RPG,age=Q2,0.06649713922441196,0.22030328559393433,1.011491734498712
age=Q2,gaming_genre=RPG,0.06649713922441196,0.305312317571512,1.011491734498712
gaming_genre=RPG,addiction_score=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,0.052638270820089005,0.1743892165122157,1.0114831768942305
addiction_score=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,gaming_genre=RPG,0.052638270820089005,0.30530973451327437,1.0114831768942305
gaming_hours=Q4 + stress_level=Low,age=Q3,0.050222504767959315,0.23005241700640652,1.0113819227252026
age=Q3,gaming_hours=Q4 + stress_level=Low,0.050222504767959315,0.22079373951928452,1.0113819227252026
sleep_hours=Q4,device_usage=Q3,0.0628099173553719,0.2521694742215416,1.011378334906897
device_usage=Q3,sleep_hours=Q4,0.0628099173553719,0.2519122896481387,1.0113783349068968
sleep_hours=Q2,device_usage=Q2,0.06293706293706294,0.2530674846625767,1.0113698002394136
device_usage=Q2,sleep_hours=Q2,0.06293706293706294,0.25152439024390244,1.0113698002394136
gender=Male,gaming_hours=Q3,0.12320406865861411,0.25214676034348166,1.0112872361557792
gaming_hours=Q3,gender=Male,0.12320406865861411,0.4941356450790413,1.0112872361557792
gaming_genre=FPS,study_hours=Q2,0.10120788302606484,0.25342247691817893,1.0112469715684815
study_hours=Q2,gaming_genre=FPS,0.10120788302606484,0.40385591070522575,1.0112469715684815
gender=Male,addiction_score=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,0.08518753973299428,0.17434296122820714,1.0112148894246675
addiction_score=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,gender=Male,0.08518753973299428,0.49410029498525077,1.0112148894246675
age=Q4,sleep_hours=Q2,0.055054036872218694,0.2514518002322881,1.0110779186231829
sleep_hours=Q2,age=Q4,0.055054036872218694,0.22137014314928427,1.0110779186231829
addiction_score=Q1,gaming_genre=FPS,0.1010807374443738,0.40375825292026407,1.011002438464781
gaming_genre=FPS,addiction_score=Q1,0.1010807374443738,0.25310410697230185,1.011002438464781
gender=Male,gaming_hours=Q1 + stress_level=Medium,0.10845518118245391,0.22196200884725475,1.010846091247052
gaming_hours=Q1 + stress_level=Medium,gender=Male,0.10845518118245391,0.49392009264620734,1.010846091247052
gaming_hours=Q4,study_hours=Q4,0.06306420851875397,0.25228891149542215,1.0108264334750356
study_hours=Q4,gaming_hours=Q4,0.06306420851875397,0.2526744778400407,1.0108264334750356
attendance=Q1,addiction_score=Q1,0.06331849968213604,0.2530487804878049,1.0107814416132987
addiction_score=Q1,attendance=Q1,0.06331849968213604,0.2529202640934484,1.0107814416132987
age=Q2,stress_level=Medium,0.11671964399237127,0.5359019264448336,1.0107598684624979
stress_level=Medium,age=Q2,0.11671964399237127,0.22014388489208633,1.0107598684624979
device_usage=Q1,social_activity=Q2,0.06357279084551812,0.2536783358701167,1.0107295398269847
social_activity=Q2,device_usage=Q1,0.06357279084551812,0.25329280648429586,1.0107295398269847
sleep_hours=Q1,addiction_score=Q1,0.0638270820089002,0.2530241935483871,1.0106832312128313
addiction_score=Q1,sleep_hours=Q1,0.0638270820089002,0.2549517521584561,1.0106832312128313
social_activity=Q2 + stress_level=Medium,gender=Male,0.06573426573426573,0.49379178605539636,1.0105835017761364
gender=Male,social_activity=Q2 + stress_level=Medium,0.06573426573426573,0.1345303148581837,1.0105835017761364
social_activity=Q3,addiction_score=Q1 + gaming_hours=Q1,0.050476795931341384,0.20183019827147938,1.0104357157257704
addiction_score=Q1 + gaming_hours=Q1,social_activity=Q3,0.050476795931341384,0.25270528325907066,1.0104357157257704
gaming_genre=FPS,social_activity=Q4 + stress_level=Medium,0.05238397965670693,0.131168417701369,1.010420769070781
social_activity=Q4 + stress_level=Medium,gaming_genre=FPS,0.05238397965670693,0.40352595494613125,1.0104207690707807
stress_level=Medium,attendance=Q1 + gender=Male,0.06484424666242848,0.1223021582733813,1.0104059609455294
attendance=Q1 + gender=Male,stress_level=Medium,0.06484424666242848,0.5357142857142857,1.0104059609455291
sleep_hours=Q2,attendance=Q4,0.0628099173553719,0.25255623721881393,1.0103534108473915
attendance=Q4,sleep_hours=Q2,0.0628099173553719,0.2512716174974568,1.0103534108473915
age=Q4,device_usage=Q1,0.0554354736172918,0.2531939605110337,1.0103351087870522
device_usage=Q1,age=Q4,0.0554354736172918,0.22120750887874174,1.0103351087870522
social_activity=Q2,sleep_hours=Q2,0.06306420851875397,0.2512664640324215,1.0103326889647213
sleep_hours=Q2,social_activity=Q2,0.06306420851875397,0.25357873210633947,1.0103326889647213
age=Q1,reaction_time_ms=Q1 + stress_level=Low,0.07285441830896376,0.2169632714880727,1.0103115039986335
reaction_time_ms=Q1 + stress_level=Low,age=Q1,0.07285441830896376,0.3392539964476021,1.0103115039986335
sleep_hours=Q4 + stress_level=Medium,gender=Male,0.07374443738080101,0.49361702127659574,1.0102258319907431
gender=Male,sleep_hours=Q4 + stress_level=Medium,0.07374443738080101,0.1509237574811345,1.010225831990743
gender=Male,attendance=Q3 + stress_level=Medium,0.06369993642720916,0.13036690085870414,1.0101829312844415
attendance=Q3 + stress_level=Medium,gender=Male,0.06369993642720916,0.49359605911330046,1.0101829312844413
gender=Female,reaction_time_ms=Q4 + stress_level=Medium,0.10502225047679593,0.22126975622823467,1.0100328686796667
reaction_time_ms=Q4 + stress_level=Medium,gender=Female,0.10502225047679593,0.4793964016250725,1.0100328686796665
social_activity=Q2,device_usage=Q1 + stress_level=Medium,0.05530832803560076,0.2203647416413374,1.0100050658561297
device_usage=Q1 + stress_level=Medium,social_activity=Q2,0.05530832803560076,0.2534965034965035,1.0100050658561297
gender=Female,addiction_score=Q1 + device_usage=Q1 + gaming_hours=Q1,0.07387158296249205,0.15563889633002945,1.0099834320426415
addiction_score=Q1 + device_usage=Q1 + gaming_hours=Q1,gender=Female,0.07387158296249205,0.4793729372937293,1.0099834320426415
gaming_genre=FPS,device_usage=Q1,0.1010807374443738,0.25310410697230185,1.0099765608001796
device_usage=Q1,gaming_genre=FPS,0.1010807374443738,0.4033485540334855,1.0099765608001794
gaming_genre=FPS,addiction_score=Q2 + gaming_hours=Q2,0.061284170375079466,0.15345431391276665,1.0099733714844432
addiction_score=Q2 + gaming_hours=Q2,gaming_genre=FPS,0.061284170375079466,0.40334728033472805,1.0099733714844432
age=Q1,gender=Female + stress_level=Medium,0.08442466624284806,0.25141991669822034,1.009917081119256
gender=Female + stress_level=Medium,age=Q1,0.08442466624284806,0.3391215526046987,1.009917081119256
addiction_score=Q3,gaming_genre=RPG,0.0761602034329307,0.3048346055979644,1.0099090872063985
gaming_genre=RPG,addiction_score=Q3,0.0761602034329307,0.25231676495366473,1.0099090872063985
gaming_genre=RPG,addiction_score=Q4 + stress_level=Low,0.06344564526382708,0.2101937657961247,1.009880249228174
addiction_score=Q4 + stress_level=Low,gaming_genre=RPG,0.06344564526382708,0.304825901038485,1.0098802492281738
social_activity=Q3,sleep_hours=Q2,0.0628099173553719,0.25114387391967463,1.0098397588845813
sleep_hours=Q2,social_activity=Q3,0.0628099173553719,0.25255623721881393,1.0098397588845813
gender=Female,device_usage=Q1 + gaming_hours=Q1 + stress_level=Medium,0.07361729179910997,0.15510313420841143,1.0098395286002946
device_usage=Q1 + gaming_hours=Q1 + stress_level=Medium,gender=Female,0.07361729179910997,0.4793046357615893,1.0098395286002946
attendance=Q3,social_activity=Q4,0.0628099173553719,0.2512716174974568,1.009837134193918
social_activity=Q4,attendance=Q3,0.0628099173553719,0.2524271844660194,1.0098371341939179
sleep_hours=Q3,addiction_score=Q1,0.063191354100445,0.2527975584944049,1.0097779571145222
addiction_score=Q1,sleep_hours=Q3,0.063191354100445,0.2524123920771965,1.0097779571145222
gender=Male,reaction_time_ms=Q1,0.12345835982199618,0.2526671870934166,1.0097700337854276
reaction_time_ms=Q1,gender=Male,0.12345835982199618,0.4933943089430894,1.0097700337854276
gaming_hours=Q4,gender=Male,0.12333121424030515,0.4933875890132248,1.0097562809235008
gender=Male,gaming_hours=Q4,0.12333121424030515,0.2524069737184491,1.0097562809235006
gender=Female,device_usage=Q1 + reaction_time_ms=Q4,0.0789574062301335,0.1663541387623895,1.0095488436467541
device_usage=Q1 + reaction_time_ms=Q4,gender=Female,0.0789574062301335,0.4791666666666667,1.0095488436467541
reaction_time_ms=Q4 + stress_level=Medium,gaming_genre=RPG,0.06675143038779402,0.3047011027278003,1.0094667956841405
gaming_genre=RPG,reaction_time_ms=Q4 + stress_level=Medium,0.06675143038779402,0.22114574557708508,1.0094667956841405
gender=Male,addiction_score=Q2 + gaming_hours=Q2 + reaction_time_ms=Q3,0.05098537825810553,0.1043455633619568,1.0094438571239732
addiction_score=Q2 + gaming_hours=Q2 + reaction_time_ms=Q3,gender=Male,0.05098537825810553,0.4932349323493235,1.0094438571239732
device_usage=Q4 + reaction_time_ms=Q1,gender=Male,0.07844882390336935,0.4932054356514788,1.0093834898253657
gender=Male,device_usage=Q4 + reaction_time_ms=Q1,0.07844882390336935,0.16055165235493105,1.0093834898253657
device_usage=Q4 + grades=Q1,gender=Male,0.059885568976478065,0.4931937172774869,1.0093595072566834
gender=Male,device_usage=Q4 + grades=Q1,0.059885568976478065,0.12256049960967993,1.0093595072566834
age=Q1,addiction_score=Q3,0.08467895740623013,0.2521772056039379,1.009350494694642
addiction_score=Q3,age=Q1,0.08467895740623013,0.3389312977099237,1.009350494694642
sleep_hours=Q1,addiction_score=Q1 + gaming_hours=Q1,0.0508582326764145,0.2016129032258065,1.009347857333525
addiction_score=Q1 + gaming_hours=Q1,sleep_hours=Q1,0.0508582326764145,0.2546148949713558,1.009347857333525
age=Q1,device_usage=Q4 + reaction_time_ms=Q1,0.05390972663699936,0.16054524801211661,1.0093432259115085
device_usage=Q4 + reaction_time_ms=Q1,age=Q1,0.05390972663699936,0.3389288569144684,1.0093432259115085
gender=Female + stress_level=Medium,social_activity=Q2,0.06306420851875397,0.25331971399387126,1.0093006841751762
social_activity=Q2,gender=Female + stress_level=Medium,0.06306420851875397,0.2512664640324215,1.0093006841751762
grades=Q1,attendance=Q2,0.06306420851875397,0.25216065073716315,1.0092842331032001
attendance=Q2,grades=Q1,0.06306420851875397,0.25241730279898217,1.0092842331032001
gender=Male,sleep_hours=Q4,0.12282263191354101,0.25136612021857924,1.0091855719852607
sleep_hours=Q4,gender=Male,0.12282263191354101,0.49310872894333846,1.0091855719852607
gaming_genre=FPS + social_activity=Q4,stress_level=Medium,0.05238397965670693,0.535064935064935,1.0091812264474134
stress_level=Medium,gaming_genre=FPS + social_activity=Q4,0.05238397965670693,0.09880095923261391,1.0091812264474134
gender=Female,social_activity=Q1,0.11977113795295613,0.25234395928207876,1.008990970896568
social_activity=Q1,gender=Female,0.11977113795295613,0.4789018810371123,1.0089909708965679
age=Q2,sleep_hours=Q1,0.0554354736172918,0.25452422650321077,1.008988428149069
sleep_hours=Q1,age=Q2,0.0554354736172918,0.21975806451612906,1.0089884281490689
addiction_score=Q4 + gaming_hours=Q4,gaming_genre=RPG,0.059631277813096,0.30454545454545456,1.0089511373209774
gaming_genre=RPG,addiction_score=Q4 + gaming_hours=Q4,0.059631277813096,0.1975568660488627,1.0089511373209772
gender=Male,addiction_score=Q1 + stress_level=Medium,0.10692943420216147,0.21883944834764507,1.0088934708406967
addiction_score=Q1 + stress_level=Medium,gender=Male,0.10692943420216147,0.49296600234466587,1.0088934708406967
gaming_hours=Q4,age=Q2,0.054926891290527656,0.219735503560529,1.0088848426757506
age=Q2,gaming_hours=Q4,0.054926891290527656,0.2521891418563923,1.0088848426757504
gender=Male,device_usage=Q4 + gaming_hours=Q4 + reaction_time_ms=Q1,0.07107438016528926,0.1454592766068176,1.008851155654868
device_usage=Q4 + gaming_hours=Q4 + reaction_time_ms=Q1,gender=Male,0.07107438016528926,0.4929453262786596,1.008851155654868
reaction_time_ms=Q4,study_hours=Q2,0.063191354100445,0.2527975584944049,1.0087533219474856
study_hours=Q2,reaction_time_ms=Q4,0.063191354100445,0.2521562658548959,1.0087533219474853
device_usage=Q2,study_hours=Q1,0.063191354100445,0.25254065040650403,1.0087517600036335
study_hours=Q1,device_usage=Q2,0.063191354100445,0.2524123920771965,1.0087517600036333
reaction_time_ms=Q3,gender=Male,0.12320406865861411,0.4928789420142421,1.0087152950668785
gender=Male,reaction_time_ms=Q3,0.12320406865861411,0.25214676034348166,1.0087152950668785
gender=Male,addiction_score=Q4 + gaming_hours=Q4 + stress_level=Low,0.0835346471710108,0.17096018735362997,1.0087035810474867
addiction_score=Q4 + gaming_hours=Q4 + stress_level=Low,gender=Male,0.0835346471710108,0.4928732183045761,1.0087035810474867
age=Q1,gaming_hours=Q4 + reaction_time_ms=Q1 + stress_level=Low,0.06153846153846154,0.18326391518364257,1.0086568879771511
gaming_hours=Q4 + reaction_time_ms=Q1 + stress_level=Low,age=Q1,0.06153846153846154,0.33869839048285516,1.008656887977151
gender=Male,stress_level=Medium,0.26128417037507945,0.5347384855581576,1.008565512929235
stress_level=Medium,gender=Male,0.26128417037507945,0.49280575539568344,1.008565512929235
device_usage=Q4 + grades=Q1 + stress_level=Low,gender=Male,0.056579783852511126,0.4928017718715393,1.008557360335586
gender=Male,device_usage=Q4 + grades=Q1 + stress_level=Low,0.056579783852511126,0.11579495186052563,1.008557360335586
addiction_score=Q1 + reaction_time_ms=Q4,gender=Male,0.09116338207247299,0.4927835051546392,1.0085199760711
gender=Male,addiction_score=Q1 + reaction_time_ms=Q4,0.09116338207247299,0.1865729898516784,1.0085199760711
age=Q1,stress_level=Medium,0.17952956134774317,0.5346459674365771,1.008391015321026
stress_level=Medium,age=Q1,0.17952956134774317,0.3386091127098321,1.008391015321026
age=Q2,social_activity=Q1,0.054926891290527656,0.2521891418563923,1.0083719373159763
social_activity=Q1,age=Q2,0.054926891290527656,0.21962379257752923,1.0083719373159763
study_hours=Q4,device_usage=Q1,0.06306420851875397,0.2526744778400407,1.0082621858000609
device_usage=Q1,study_hours=Q4,0.06306420851875397,0.2516489091831557,1.0082621858000609
addiction_score=Q1,study_hours=Q1,0.063191354100445,0.2524123920771965,1.0082394432133828
study_hours=Q1,addiction_score=Q1,0.063191354100445,0.2524123920771965,1.0082394432133828
addiction_score=Q1 + device_usage=Q1,gender=Male,0.0887476160203433,0.49258997882851097,1.008123909312058
gender=Male,addiction_score=Q1 + device_usage=Q1,0.0887476160203433,0.18162893572729638,1.008123909312058
gender=Male,addiction_score=Q2 + reaction_time_ms=Q3,0.06331849968213604,0.12958626073380172,1.008106766242681
addiction_score=Q2 + reaction_time_ms=Q3,gender=Male,0.06331849968213604,0.4925816023738872,1.008106766242681
gender=Male,sleep_hours=Q3 + stress_level=Medium,0.07565162110616656,0.15482695810564664,1.0080414118385024
sleep_hours=Q3 + stress_level=Medium,gender=Male,0.07565162110616656,0.4925496688741722,1.0080414118385022
gaming_genre=RPG,addiction_score=Q1 + gaming_hours=Q1,0.06077558804831532,0.2013479359730413,1.0080213344544684
addiction_score=Q1 + gaming_hours=Q1,gaming_genre=RPG,0.06077558804831532,0.3042647994907702,1.0080213344544682
grades=Q3 + stress_level=Medium,age=Q1,0.05301970756516211,0.3384740259740259,1.0079887218045112
age=Q1,grades=Q3 + stress_level=Medium,0.05301970756516211,0.15789473684210525,1.0079887218045112
gaming_genre=FPS + stress_level=Medium,study_hours=Q3,0.055054036872218694,0.2514518002322881,1.0079859372206654
study_hours=Q3,gaming_genre=FPS + stress_level=Medium,0.055054036872218694,0.22069317023445464,1.0079859372206654
attendance=Q2,gaming_genre=FPS,0.10057215511760967,0.40254452926208656,1.0079632991551453
gaming_genre=FPS,attendance=Q2,0.10057215511760967,0.2518306271887934,1.007963299155145
sleep_hours=Q4,gaming_genre=RPG,0.0757787666878576,0.3042368555385401,1.0079287568705215
gaming_genre=RPG,sleep_hours=Q4,0.0757787666878576,0.25105307497893853,1.0079287568705215
gaming_genre=RPG,study_hours=Q1,0.0761602034329307,0.25231676495366473,1.007857468948996
study_hours=Q1,gaming_genre=RPG,0.0761602034329307,0.3042153377348908,1.0078574689489959
gaming_genre=RPG,gender=Male + stress_level=Low,0.050476795931341384,0.16722830665543387,1.0078548903026723
gender=Male + stress_level=Low,gaming_genre=RPG,0.050476795931341384,0.30421455938697317,1.0078548903026723
gender=Male,addiction_score=Q2 + device_usage=Q2,0.05810553083280356,0.11891751236013531,1.0078515460263624
addiction_score=Q2 + device_usage=Q2,gender=Male,0.05810553083280356,0.4924568965517241,1.0078515460263622
grades=Q3,age=Q1,0.0845518118245391,0.3384223918575064,1.007834953411317
device_usage=Q4,age=Q1,0.0845518118245391,0.3384223918575064,1.007834953411317
